Word 	 	 	 	 	 Count====================================
kneel	 	 	 	 	5
knelt	 	 	 	 	5
knew	 	 	 	 	44
knife	 	 	 	 	5
know	 	 	 	 	164
knowing	 	 	 	 	14
knowledge	 	 	 	 	9
known	 	 	 	 	5
knows	 	 	 	 	10
label	 	 	 	 	5
labelled	 	 	 	 	8
lady	 	 	 	 	8
laid	 	 	 	 	8
lake	 	 	 	 	4
lamps	 	 	 	 	5
land	 	 	 	 	4
lap	 	 	 	 	6
large	 	 	 	 	135
larger	 	 	 	 	18
largest	 	 	 	 	7
last	 	 	 	 	100
lasted	 	 	 	 	6
late	 	 	 	 	12
latin	 	 	 	 	5
latitude	 	 	 	 	8
laughed	 	 	 	 	7
laughing	 	 	 	 	8
law	 	 	 	 	3
laws	 	 	 	 	28
lay	 	 	 	 	12
lazily	 	 	 	 	6
leading	 	 	 	 	7
leaning	 	 	 	 	14
leap	 	 	 	 	4
learn	 	 	 	 	20
learned	 	 	 	 	7
learning	 	 	 	 	16
learnt	 	 	 	 	12
least	 	 	 	 	35
leave	 	 	 	 	30
leaves	 	 	 	 	12
leaving	 	 	 	 	7
led	 	 	 	 	12
ledge	 	 	 	 	5
left	 	 	 	 	52
lefthand	 	 	 	 	16
legal	 	 	 	 	5
legally	 	 	 	 	7
legs	 	 	 	 	12
length	 	 	 	 	6
less	 	 	 	 	8
lessen	 	 	 	 	6
lesson	 	 	 	 	6
lessons	 	 	 	 	28
lest	 	 	 	 	4
let	 	 	 	 	39
letter	 	 	 	 	6
lewis	 	 	 	 	20
liability	 	 	 	 	9
liable	 	 	 	 	6
library	 	 	 	 	7
license	 	 	 	 	70
licensed	 	 	 	 	8
licking	 	 	 	 	7
lie	 	 	 	 	6
lieu	 	 	 	 	8
life	 	 	 	 	4
lifted	 	 	 	 	6
like	 	 	 	 	288
liked	 	 	 	 	15
likely	 	 	 	 	24
limbs	 	 	 	 	5
limitation	 	 	 	 	30
limited	 	 	 	 	35
line	 	 	 	 	4
links	 	 	 	 	15
list	 	 	 	 	8
listen	 	 	 	 	24
listeners	 	 	 	 	9
lit	 	 	 	 	3
literary	 	 	 	 	96
little	 	 	 	 	660
live	 	 	 	 	28
lived	 	 	 	 	15
livery	 	 	 	 	6
living	 	 	 	 	6
lizard	 	 	 	 	6
lobster	 	 	 	 	28
lobsters	 	 	 	 	16
located	 	 	 	 	28
locks	 	 	 	 	5
lodging	 	 	 	 	7
london	 	 	 	 	6
lonely	 	 	 	 	12
long	 	 	 	 	108
longed	 	 	 	 	12
longer	 	 	 	 	12
longitude	 	 	 	 	18
look	 	 	 	 	96
looked	 	 	 	 	258
looking	 	 	 	 	168
loose	 	 	 	 	10
lory	 	 	 	 	12
losing	 	 	 	 	6
lost	 	 	 	 	4
lot	 	 	 	 	3
loud	 	 	 	 	12
louder	 	 	 	 	6
loudly	 	 	 	 	12
loveliest	 	 	 	 	9
lovely	 	 	 	 	12
loving	 	 	 	 	6
low	 	 	 	 	15
luckily	 	 	 	 	7
lullaby	 	 	 	 	7
lying	 	 	 	 	40
ma	 	 	 	 	2
mabel	 	 	 	 	5
machine	 	 	 	 	7
machines	 	 	 	 	8
mad	 	 	 	 	18
made	 	 	 	 	112
magic	 	 	 	 	5
magpie	 	 	 	 	6
main	 	 	 	 	4
maintaining	 	 	 	 	11
majesty	 	 	 	 	14
make	 	 	 	 	108
makes	 	 	 	 	50
making	 	 	 	 	42
mallets	 	 	 	 	7
man	 	 	 	 	3
manage	 	 	 	 	36
managed	 	 	 	 	21
managing	 	 	 	 	8
manner	 	 	 	 	6
manners	 	 	 	 	7
many	 	 	 	 	48
maps	 	 	 	 	4
march	 	 	 	 	150
marched	 	 	 	 	7
mark	 	 	 	 	8
marked	 	 	 	 	42
mary	 	 	 	 	12
master	 	 	 	 	12
matter	 	 	 	 	42
matters	 	 	 	 	14
maximum	 	 	 	 	7
may	 	 	 	 	78
me	 	 	 	 	86
mean	 	 	 	 	28
meaning	 	 	 	 	49
means	 	 	 	 	25
meant	 	 	 	 	20
meanwhile	 	 	 	 	9
medium	 	 	 	 	12
meekly	 	 	 	 	6
meet	 	 	 	 	12
meeting	 	 	 	 	7
melan	 	 	 	 	5
melancholy	 	 	 	 	50
memorandum	 	 	 	 	10
mentioned	 	 	 	 	27
merchantibility	 	 	 	 	15
mercia	 	 	 	 	12
merely	 	 	 	 	12
merrily	 	 	 	 	7
messages	 	 	 	 	16
met	 	 	 	 	12
methods	 	 	 	 	7
mice	 	 	 	 	12
michael	 	 	 	 	7
middle	 	 	 	 	18
might	 	 	 	 	130
mile	 	 	 	 	8
miles	 	 	 	 	15
milk	 	 	 	 	4
millennium	 	 	 	 	10
mind	 	 	 	 	16
minded	 	 	 	 	6
mine	 	 	 	 	12
minute	 	 	 	 	84
minutes	 	 	 	 	49
miserable	 	 	 	 	18
miss	 	 	 	 	4
missed	 	 	 	 	12
mission	 	 	 	 	28
mississippi	 	 	 	 	11
mistake	 	 	 	 	14
mixed	 	 	 	 	10
mock	 	 	 	 	212
modified	 	 	 	 	8
moment	 	 	 	 	126
money	 	 	 	 	15
moral	 	 	 	 	25
morals	 	 	 	 	6
more	 	 	 	 	152
morning	 	 	 	 	7
morsel	 	 	 	 	6
most	 	 	 	 	40
mostly	 	 	 	 	6
mournful	 	 	 	 	8
mouse	 	 	 	 	95
mouth	 	 	 	 	25
mouths	 	 	 	 	6
move	 	 	 	 	4
moved	 	 	 	 	20
moving	 	 	 	 	18
much	 	 	 	 	156
muddle	 	 	 	 	6
multiplication	 	 	 	 	14
murder	 	 	 	 	6
murdering	 	 	 	 	9
muscular	 	 	 	 	8
mushroom	 	 	 	 	32
must	 	 	 	 	192
mustard	 	 	 	 	14
muttered	 	 	 	 	16
muttering	 	 	 	 	27
my	 	 	 	 	104
myself	 	 	 	 	12
name	 	 	 	 	36
named	 	 	 	 	5
names	 	 	 	 	5
narrow	 	 	 	 	6
natural	 	 	 	 	14
near	 	 	 	 	52
nearer	 	 	 	 	24
nearly	 	 	 	 	66
neat	 	 	 	 	4
neatly	 	 	 	 	12
neck	 	 	 	 	24
needs	 	 	 	 	5
neighbour	 	 	 	 	9
neighbouring	 	 	 	 	12
neither	 	 	 	 	14
nervous	 	 	 	 	28
network	 	 	 	 	7
never	 	 	 	 	190
nevertheless	 	 	 	 	12
new	 	 	 	 	24
newsletter	 	 	 	 	10
next	 	 	 	 	80
nibbled	 	 	 	 	14
nibbling	 	 	 	 	24
nice	 	 	 	 	12
nicely	 	 	 	 	12
night	 	 	 	 	5
nine	 	 	 	 	16
no	 	 	 	 	142
nobody	 	 	 	 	18
noise	 	 	 	 	10
non	 	 	 	 	3
none	 	 	 	 	12
nonproprietary	 	 	 	 	14
nonsense	 	 	 	 	8
nor	 	 	 	 	6
north	 	 	 	 	5
not	 	 	 	 	369
nothing	 	 	 	 	147
notice	 	 	 	 	48
noticed	 	 	 	 	42
noticing	 	 	 	 	8
notion	 	 	 	 	18
now	 	 	 	 	72
nowhere	 	 	 	 	14
number	 	 	 	 	48
numerous	 	 	 	 	8
nurse	 	 	 	 	5
nursing	 	 	 	 	21
o	 	 	 	 	1
obliged	 	 	 	 	21
oblong	 	 	 	 	6
obstacle	 	 	 	 	8
obtain	 	 	 	 	18
obtaining	 	 	 	 	18
occasional	 	 	 	 	10
occurred	 	 	 	 	16
odd	 	 	 	 	3
of	 	 	 	 	1152
off	 	 	 	 	114
offend	 	 	 	 	6
offended	 	 	 	 	56
offer	 	 	 	 	10
offers	 	 	 	 	6
office	 	 	 	 	12
officer	 	 	 	 	7
officers	 	 	 	 	16
official	 	 	 	 	16
often	 	 	 	 	20
oh	 	 	 	 	10
old	 	 	 	 	39
older	 	 	 	 	10
oldest	 	 	 	 	6
on	 	 	 	 	292
once	 	 	 	 	72
one	 	 	 	 	225
ones	 	 	 	 	4
oneself	 	 	 	 	7
online	 	 	 	 	24
only	 	 	 	 	168
open	 	 	 	 	20
opened	 	 	 	 	42
opening	 	 	 	 	21
opportunities	 	 	 	 	13
opportunity	 	 	 	 	99
opposite	 	 	 	 	8
or	 	 	 	 	256
order	 	 	 	 	10
ordered	 	 	 	 	14
ordering	 	 	 	 	16
organized	 	 	 	 	9
original	 	 	 	 	8
originator	 	 	 	 	10
ornamented	 	 	 	 	10
other	 	 	 	 	175
others	 	 	 	 	24
otherwise	 	 	 	 	9
ought	 	 	 	 	65
our	 	 	 	 	33
ours	 	 	 	 	4
out	 	 	 	 	282
outdated	 	 	 	 	8
outside	 	 	 	 	21
over	 	 	 	 	120
overcome	 	 	 	 	8
owed	 	 	 	 	4
owl	 	 	 	 	6
own	 	 	 	 	27
owner	 	 	 	 	15
owns	 	 	 	 	8
pack	 	 	 	 	16
page	 	 	 	 	8
pages	 	 	 	 	5
paid	 	 	 	 	24
paint	 	 	 	 	5
painting	 	 	 	 	8
pair	 	 	 	 	20
pale	 	 	 	 	8
panted	 	 	 	 	6
panther	 	 	 	 	21
paper	 	 	 	 	15
paperwork	 	 	 	 	9
paragraph	 	 	 	 	99
paragraphs	 	 	 	 	30
parchment	 	 	 	 	18
paris	 	 	 	 	5
part	 	 	 	 	20
particular	 	 	 	 	30
particularly	 	 	 	 	12
parts	 	 	 	 	5
party	 	 	 	 	40
pass	 	 	 	 	4
passed	 	 	 	 	24
passing	 	 	 	 	7
passionate	 	 	 	 	10
past	 	 	 	 	4
patience	 	 	 	 	8
patiently	 	 	 	 	9
patriotic	 	 	 	 	9
patted	 	 	 	 	6
pattering	 	 	 	 	27
pattern	 	 	 	 	7
paused	 	 	 	 	6
paw	 	 	 	 	3
paws	 	 	 	 	8
pay	 	 	 	 	3
paying	 	 	 	 	12
payments	 	 	 	 	16
pebbles	 	 	 	 	14
peeped	 	 	 	 	18
peeping	 	 	 	 	7
peering	 	 	 	 	7
pencil	 	 	 	 	6
pencils	 	 	 	 	7
pennyworth	 	 	 	 	20
people	 	 	 	 	78
pepper	 	 	 	 	30
perfectly	 	 	 	 	27
performances	 	 	 	 	12
perhaps	 	 	 	 	84
periodic	 	 	 	 	8
permanent	 	 	 	 	9
permission	 	 	 	 	60
permitted	 	 	 	 	27
persisted	 	 	 	 	9
person	 	 	 	 	36
personal	 	 	 	 	16
persons	 	 	 	 	7
pg	 	 	 	 	2
phrase	 	 	 	 	24
physical	 	 	 	 	16
picked	 	 	 	 	12
picking	 	 	 	 	14
pictured	 	 	 	 	8
pictures	 	 	 	 	16
pie	 	 	 	 	3
piece	 	 	 	 	25
pieces	 	 	 	 	12
pig	 	 	 	 	3
pigeon	 	 	 	 	36
pigs	 	 	 	 	4
pinch	 	 	 	 	5
pinched	 	 	 	 	14
pink	 	 	 	 	4
piteous	 	 	 	 	7
pitied	 	 	 	 	6
pity	 	 	 	 	4
place	 	 	 	 	30
plainly	 	 	 	 	7
plan	 	 	 	 	4
planning	 	 	 	 	8
plate	 	 	 	 	10
plates	 	 	 	 	6
play	 	 	 	 	28
played	 	 	 	 	6
players	 	 	 	 	14
playing	 	 	 	 	14
pleaded	 	 	 	 	21
pleasant	 	 	 	 	8
pleasanter	 	 	 	 	10
please	 	 	 	 	66
pleased	 	 	 	 	35
pleasing	 	 	 	 	8
pleasure	 	 	 	 	8
plenty	 	 	 	 	12
pocket	 	 	 	 	6
pointed	 	 	 	 	7
pointing	 	 	 	 	24
poker	 	 	 	 	5
poky	 	 	 	 	4
politely	 	 	 	 	8
pool	 	 	 	 	28
poor	 	 	 	 	100
pop	 	 	 	 	3
porpoise	 	 	 	 	8
position	 	 	 	 	16
positively	 	 	 	 	10
possessed	 	 	 	 	9
possibility	 	 	 	 	11
possible	 	 	 	 	8
possibly	 	 	 	 	24
posted	 	 	 	 	24
posting	 	 	 	 	7
pour	 	 	 	 	4
poured	 	 	 	 	6
powdered	 	 	 	 	8
practically	 	 	 	 	11
practice	 	 	 	 	8
pray	 	 	 	 	4
precious	 	 	 	 	8
prepare	 	 	 	 	7
presented	 	 	 	 	9
presently	 	 	 	 	18
presents	 	 	 	 	16
preserve	 	 	 	 	8
pressed	 	 	 	 	14
pressing	 	 	 	 	8
pretend	 	 	 	 	7
pretending	 	 	 	 	10
pretexts	 	 	 	 	8
pretty	 	 	 	 	6
prevent	 	 	 	 	14
previous	 	 	 	 	8
principal	 	 	 	 	9
print	 	 	 	 	5
printed	 	 	 	 	14
prisoner	 	 	 	 	8
prize	 	 	 	 	5
processing	 	 	 	 	10
procession	 	 	 	 	20
produce	 	 	 	 	7
produced	 	 	 	 	16
producing	 	 	 	 	9
professor	 	 	 	 	9
profits	 	 	 	 	7
project	 	 	 	 	476
prominently	 	 	 	 	11
promised	 	 	 	 	8
promoting	 	 	 	 	18
promotion	 	 	 	 	9
pronounced	 	 	 	 	10
proper	 	 	 	 	18
property	 	 	 	 	8
proprietary	 	 	 	 	11
protect	 	 	 	 	14
proud	 	 	 	 	5
prove	 	 	 	 	5
proved	 	 	 	 	12
proves	 	 	 	 	12
provide	 	 	 	 	42
provided	 	 	 	 	24
providing	 	 	 	 	27
provision	 	 	 	 	9
provoking	 	 	 	 	9
public	 	 	 	 	54
puffed	 	 	 	 	6
pulled	 	 	 	 	6
pulling	 	 	 	 	7
punching	 	 	 	 	8
punished	 	 	 	 	8
punitive	 	 	 	 	8
puppy	 	 	 	 	25
purring	 	 	 	 	7
push	 	 	 	 	4
put	 	 	 	 	81
putting	 	 	 	 	21
puzzled	 	 	 	 	28
puzzling	 	 	 	 	16
quadrille	 	 	 	 	9
quarrel	 	 	 	 	7
quarrelled	 	 	 	 	10
quarrelling	 	 	 	 	11
queen	 	 	 	 	155
queer	 	 	 	 	40
queerest	 	 	 	 	8
question	 	 	 	 	56
questions	 	 	 	 	18
quick	 	 	 	 	5
quickly	 	 	 	 	7
quiet	 	 	 	 	5
quietly	 	 	 	 	28
quite	 	 	 	 	255
quiver	 	 	 	 	6
rabbit	 	 	 	 	168
race	 	 	 	 	8
railway	 	 	 	 	7
raised	 	 	 	 	12
raising	 	 	 	 	7
ran	 	 	 	 	33
rapped	 	 	 	 	6
rate	 	 	 	 	16
rather	 	 	 	 	144
rats	 	 	 	 	4
rattle	 	 	 	 	6
rattling	 	 	 	 	8
raven	 	 	 	 	5
ravens	 	 	 	 	6
raving	 	 	 	 	12
reach	 	 	 	 	15
reaching	 	 	 	 	16
read	 	 	 	 	36
readable	 	 	 	 	16
reading	 	 	 	 	21
ready	 	 	 	 	35
real	 	 	 	 	8
really	 	 	 	 	30
reason	 	 	 	 	48
reasonable	 	 	 	 	20
receipt	 	 	 	 	14
receive	 	 	 	 	21
received	 	 	 	 	48
receiving	 	 	 	 	9
recognised	 	 	 	 	10
recovered	 	 	 	 	18
red	 	 	 	 	3
redistribute	 	 	 	 	12
redistributing	 	 	 	 	28
redistribution	 	 	 	 	14
reduced	 	 	 	 	7
references	 	 	 	 	20
refund	 	 	 	 	42
refused	 	 	 	 	7
registered	 	 	 	 	20
regular	 	 	 	 	14
release	 	 	 	 	7
relieved	 	 	 	 	8
remain	 	 	 	 	12
remained	 	 	 	 	24
remaining	 	 	 	 	18
remark	 	 	 	 	18
remarkable	 	 	 	 	20
remarked	 	 	 	 	8
remarking	 	 	 	 	18
remarks	 	 	 	 	7
remedies	 	 	 	 	8
remember	 	 	 	 	80
remembered	 	 	 	 	40
remembering	 	 	 	 	11
reminding	 	 	 	 	9
remove	 	 	 	 	6
removed	 	 	 	 	7
repeat	 	 	 	 	36
repeated	 	 	 	 	56
repeating	 	 	 	 	27
replace	 	 	 	 	7
replacement	 	 	 	 	55
replied	 	 	 	 	98
reply	 	 	 	 	5
reported	 	 	 	 	8
representations	 	 	 	 	15
require	 	 	 	 	7
required	 	 	 	 	8
requirements	 	 	 	 	24
research	 	 	 	 	8
respectable	 	 	 	 	11
respectful	 	 	 	 	10
rest	 	 	 	 	36
resting	 	 	 	 	14
restrictions	 	 	 	 	24
result	 	 	 	 	6
retire	 	 	 	 	6
return	 	 	 	 	18
returned	 	 	 	 	16
revenue	 	 	 	 	7
rich	 	 	 	 	4
riddle	 	 	 	 	6
riddles	 	 	 	 	7
ridge	 	 	 	 	5
ridges	 	 	 	 	6
ridiculous	 	 	 	 	10
right	 	 	 	 	105
righthand	 	 	 	 	9
rightly	 	 	 	 	7
ringlets	 	 	 	 	8
riper	 	 	 	 	5
rippling	 	 	 	 	8
rise	 	 	 	 	4
rises	 	 	 	 	5
rising	 	 	 	 	6
roared	 	 	 	 	6
roast	 	 	 	 	5
roof	 	 	 	 	20
room	 	 	 	 	28
roots	 	 	 	 	5
rose	 	 	 	 	4
roughly	 	 	 	 	7
round	 	 	 	 	150
row	 	 	 	 	3
royal	 	 	 	 	10
royalties	 	 	 	 	9
royalty	 	 	 	 	21
rubbed	 	 	 	 	6
rubbing	 	 	 	 	7
rudeness	 	 	 	 	8
rule	 	 	 	 	8
rules	 	 	 	 	20
rumbling	 	 	 	 	8
run	 	 	 	 	12
running	 	 	 	 	49
rush	 	 	 	 	8
rushed	 	 	 	 	6
rustled	 	 	 	 	7
rustling	 	 	 	 	8
sad	 	 	 	 	6
sadly	 	 	 	 	5
safe	 	 	 	 	8
said	 	 	 	 	1624
salt	 	 	 	 	12
same	 	 	 	 	84
sand	 	 	 	 	4
sands	 	 	 	 	5
sang	 	 	 	 	8
sat	 	 	 	 	48
saucepan	 	 	 	 	8
saucer	 	 	 	 	6
savage	 	 	 	 	18
save	 	 	 	 	4
saves	 	 	 	 	5
saw	 	 	 	 	39
say	 	 	 	 	99
saying	 	 	 	 	60
says	 	 	 	 	16
scaly	 	 	 	 	5
school	 	 	 	 	24
scolded	 	 	 	 	7
scrambling	 	 	 	 	10
scratching	 	 	 	 	10
scream	 	 	 	 	6
screamed	 	 	 	 	32
screaming	 	 	 	 	9
scroll	 	 	 	 	6
sea	 	 	 	 	6
search	 	 	 	 	12
seaside	 	 	 	 	7
seated	 	 	 	 	6
second	 	 	 	 	24
section	 	 	 	 	49
sections	 	 	 	 	8
see	 	 	 	 	144
seeing	 	 	 	 	6
seem	 	 	 	 	28
seemed	 	 	 	 	156
seems	 	 	 	 	15
seen	 	 	 	 	48
seldom	 	 	 	 	6
sell	 	 	 	 	4
send	 	 	 	 	8
sending	 	 	 	 	14
sends	 	 	 	 	5
sensation	 	 	 	 	9
sense	 	 	 	 	5
sent	 	 	 	 	12
sentence	 	 	 	 	48
sentenced	 	 	 	 	9
series	 	 	 	 	6
serpents	 	 	 	 	16
set	 	 	 	 	66
setting	 	 	 	 	7
settled	 	 	 	 	14
settling	 	 	 	 	8
seven	 	 	 	 	20
several	 	 	 	 	28
severely	 	 	 	 	24
shake	 	 	 	 	5
shaking	 	 	 	 	21
shall	 	 	 	 	115
shape	 	 	 	 	5
shaped	 	 	 	 	12
share	 	 	 	 	10
shared	 	 	 	 	6
sharing	 	 	 	 	14
sharks	 	 	 	 	6
sharp	 	 	 	 	25
sharply	 	 	 	 	7
she	 	 	 	 	1446
shedding	 	 	 	 	8
shelves	 	 	 	 	7
shepherd	 	 	 	 	8
shilling	 	 	 	 	8
shillings	 	 	 	 	9
shining	 	 	 	 	7
shock	 	 	 	 	5
shoes	 	 	 	 	25
shook	 	 	 	 	40
short	 	 	 	 	15
should	 	 	 	 	168
shoulder	 	 	 	 	24
shoulders	 	 	 	 	9
shouted	 	 	 	 	56
shouting	 	 	 	 	16
show	 	 	 	 	12
shower	 	 	 	 	12
showing	 	 	 	 	14
shriek	 	 	 	 	18
shrieked	 	 	 	 	8
shrill	 	 	 	 	12
shrimp	 	 	 	 	6
shrink	 	 	 	 	6
shrinking	 	 	 	 	36
shut	 	 	 	 	16
shutting	 	 	 	 	16
side	 	 	 	 	44
sides	 	 	 	 	20
sighed	 	 	 	 	30
sighing	 	 	 	 	14
sight	 	 	 	 	10
sign	 	 	 	 	4
signed	 	 	 	 	12
signifies	 	 	 	 	9
silence	 	 	 	 	28
silent	 	 	 	 	18
simple	 	 	 	 	30
simply	 	 	 	 	6
since	 	 	 	 	20
sing	 	 	 	 	12
singers	 	 	 	 	7
singing	 	 	 	 	14
sink	 	 	 	 	4
sister	 	 	 	 	30
sit	 	 	 	 	18
site	 	 	 	 	16
sits	 	 	 	 	4
sitting	 	 	 	 	56
six	 	 	 	 	6
size	 	 	 	 	24
sizes	 	 	 	 	5
skimming	 	 	 	 	8
skurried	 	 	 	 	8
sky	 	 	 	 	3
slate	 	 	 	 	5
slates	 	 	 	 	6
sleep	 	 	 	 	20
sleepy	 	 	 	 	18
slightest	 	 	 	 	9
slipped	 	 	 	 	14
slowly	 	 	 	 	24
small	 	 	 	 	45
smallest	 	 	 	 	16
smiled	 	 	 	 	12
smiling	 	 	 	 	14
smoke	 	 	 	 	5
smoking	 	 	 	 	14
snail	 	 	 	 	5
snatch	 	 	 	 	12
sneeze	 	 	 	 	6
sneezed	 	 	 	 	7
sneezing	 	 	 	 	32
snout	 	 	 	 	5
so	 	 	 	 	242
sobbed	 	 	 	 	6
sobbing	 	 	 	 	14
sobs	 	 	 	 	8
soft	 	 	 	 	4
softly	 	 	 	 	6
soldier	 	 	 	 	7
soldiers	 	 	 	 	64
solemn	 	 	 	 	18
solemnly	 	 	 	 	8
solicit	 	 	 	 	14
solicitation	 	 	 	 	12
some	 	 	 	 	192
somebody	 	 	 	 	32
somehow	 	 	 	 	7
someone	 	 	 	 	7
somersault	 	 	 	 	10
something	 	 	 	 	135
sometimes	 	 	 	 	36
somewhere	 	 	 	 	9
soon	 	 	 	 	92
sooner	 	 	 	 	12
soothing	 	 	 	 	8
sorry	 	 	 	 	5
sort	 	 	 	 	68
sorts	 	 	 	 	10
sound	 	 	 	 	15
sounded	 	 	 	 	35
sounds	 	 	 	 	12
soup	 	 	 	 	20
speak	 	 	 	 	40
speaking	 	 	 	 	16
special	 	 	 	 	7
specific	 	 	 	 	8
specified	 	 	 	 	18
spectacles	 	 	 	 	10
speech	 	 	 	 	6
speed	 	 	 	 	5
spite	 	 	 	 	5
splashed	 	 	 	 	8
splashing	 	 	 	 	18
splendidly	 	 	 	 	10
spoke	 	 	 	 	20
spoken	 	 	 	 	6
spoon	 	 	 	 	5
sprawling	 	 	 	 	9
spread	 	 	 	 	24
spreading	 	 	 	 	9
squeaking	 	 	 	 	18
squeeze	 	 	 	 	7
squeezed	 	 	 	 	8
stalk	 	 	 	 	5
stamping	 	 	 	 	16
stand	 	 	 	 	20
standing	 	 	 	 	8
staring	 	 	 	 	21
start	 	 	 	 	10
started	 	 	 	 	14
startled	 	 	 	 	16
state	 	 	 	 	30
statements	 	 	 	 	10
states	 	 	 	 	48
status	 	 	 	 	24
stay	 	 	 	 	16
stays	 	 	 	 	5
steady	 	 	 	 	6
sticks	 	 	 	 	6
still	 	 	 	 	65
stingy	 	 	 	 	6
stirring	 	 	 	 	8
stockings	 	 	 	 	9
stole	 	 	 	 	10
stood	 	 	 	 	35
stool	 	 	 	 	5
stoop	 	 	 	 	5
stop	 	 	 	 	16
stopped	 	 	 	 	14
stopping	 	 	 	 	8
story	 	 	 	 	10
straight	 	 	 	 	16
straightened	 	 	 	 	12
straightening	 	 	 	 	13
strange	 	 	 	 	28
stretched	 	 	 	 	18
stretching	 	 	 	 	10
struck	 	 	 	 	12
stuff	 	 	 	 	5
stupid	 	 	 	 	6
stupidest	 	 	 	 	9
stupidly	 	 	 	 	8
subdued	 	 	 	 	7
subject	 	 	 	 	21
subjects	 	 	 	 	8
subscribe	 	 	 	 	9
succeeded	 	 	 	 	27
such	 	 	 	 	176
sudden	 	 	 	 	30
suddenly	 	 	 	 	80
sugar	 	 	 	 	5
suit	 	 	 	 	8
sulkily	 	 	 	 	7
sulky	 	 	 	 	10
summer	 	 	 	 	12
support	 	 	 	 	21
suppose	 	 	 	 	49
suppress	 	 	 	 	8
suppressed	 	 	 	 	30
sure	 	 	 	 	60
surprise	 	 	 	 	8
surprised	 	 	 	 	54
survive	 	 	 	 	7
swallow	 	 	 	 	7
swallowed	 	 	 	 	9
swallowing	 	 	 	 	10
swam	 	 	 	 	20
swamp	 	 	 	 	5
swim	 	 	 	 	4
swimming	 	 	 	 	8
synonymous	 	 	 	 	10
table	 	 	 	 	35
tail	 	 	 	 	12
tails	 	 	 	 	15
take	 	 	 	 	68
taken	 	 	 	 	20
takes	 	 	 	 	10
taking	 	 	 	 	30
tale	 	 	 	 	4
talk	 	 	 	 	36
talking	 	 	 	 	84
taller	 	 	 	 	6
tarts	 	 	 	 	10
tasted	 	 	 	 	12
taught	 	 	 	 	18
tax	 	 	 	 	15
tea	 	 	 	 	15
teaching	 	 	 	 	8
teacup	 	 	 	 	18
teacups	 	 	 	 	14
tears	 	 	 	 	15
telescope	 	 	 	 	9
tell	 	 	 	 	108
telling	 	 	 	 	14
tells	 	 	 	 	10
temper	 	 	 	 	6
ten	 	 	 	 	15
terms	 	 	 	 	110
terribly	 	 	 	 	8
than	 	 	 	 	88
thank	 	 	 	 	5
thanked	 	 	 	 	7
that	 	 	 	 	900
thatched	 	 	 	 	8
the	 	 	 	 	4965
their	 	 	 	 	240
them	 	 	 	 	184
themselves	 	 	 	 	10
then	 	 	 	 	208
there	 	 	 	 	305
therefore	 	 	 	 	9
these	 	 	 	 	80
they	 	 	 	 	460
thick	 	 	 	 	5
thing	 	 	 	 	160
things	 	 	 	 	126
think	 	 	 	 	180
thinking	 	 	 	 	64
thirty	 	 	 	 	6
this	 	 	 	 	556
thistle	 	 	 	 	7
thoroughly	 	 	 	 	20
those	 	 	 	 	45
though	 	 	 	 	42
thought	 	 	 	 	420
thoughtfully	 	 	 	 	12
thoughts	 	 	 	 	16
thousand	 	 	 	 	16
three	 	 	 	 	105
throne	 	 	 	 	6
through	 	 	 	 	98
throughout	 	 	 	 	10
throw	 	 	 	 	15
throwing	 	 	 	 	16
thrown	 	 	 	 	6
tide	 	 	 	 	4
tidy	 	 	 	 	4
tie	 	 	 	 	3
tight	 	 	 	 	5
till	 	 	 	 	72
time	 	 	 	 	176
times	 	 	 	 	30
timid	 	 	 	 	15
timidly	 	 	 	 	14
tinkling	 	 	 	 	8
tiny	 	 	 	 	12
tipped	 	 	 	 	6
tired	 	 	 	 	25
tittered	 	 	 	 	8
to	 	 	 	 	1480
toes	 	 	 	 	4
together	 	 	 	 	16
told	 	 	 	 	24
tone	 	 	 	 	28
tones	 	 	 	 	10
tongue	 	 	 	 	6
too	 	 	 	 	60
took	 	 	 	 	92
top	 	 	 	 	21
tortoise	 	 	 	 	8
toss	 	 	 	 	4
tossing	 	 	 	 	14
touch	 	 	 	 	5
tougher	 	 	 	 	7
towards	 	 	 	 	7
toys	 	 	 	 	4
trademark	 	 	 	 	36
trampled	 	 	 	 	8
transcribe	 	 	 	 	10
transcription	 	 	 	 	13
treacle	 	 	 	 	7
treading	 	 	 	 	16
treated	 	 	 	 	7
treatment	 	 	 	 	9
tree	 	 	 	 	12
trees	 	 	 	 	25
trembled	 	 	 	 	16
trembling	 	 	 	 	54
tremulous	 	 	 	 	9
trial	 	 	 	 	15
trickling	 	 	 	 	9
tricks	 	 	 	 	6
tried	 	 	 	 	85
trims	 	 	 	 	5
trot	 	 	 	 	4
trotting	 	 	 	 	16
trouble	 	 	 	 	21
trumpet	 	 	 	 	7
trusts	 	 	 	 	6
try	 	 	 	 	36
trying	 	 	 	 	48
tucked	 	 	 	 	18
tumbled	 	 	 	 	7
tumbling	 	 	 	 	16
tunnel	 	 	 	 	6
turn	 	 	 	 	28
turned	 	 	 	 	96
turning	 	 	 	 	77
turns	 	 	 	 	5
turtle	 	 	 	 	180
turtles	 	 	 	 	7
twelve	 	 	 	 	12
twentieth	 	 	 	 	9
twenty	 	 	 	 	6
twice	 	 	 	 	5
twinkled	 	 	 	 	8
twinkling	 	 	 	 	27
twist	 	 	 	 	10
two	 	 	 	 	63
